delta,base_pair_index,image_filename,payload_index,payload_fingerprint,psnr_rgb_db,ssim_rgb
32,169,5243341.png,1,8ac054b6b4d258b5f35e3bab73be23acfef129b76ed1318d8df92739dd9d8dc2,54.7205819227004,0.9988945936568241
32,170,5243507.png,0,bd5f75a6500730a8734b291146b7e6b880de3db48cf11823ecee20cbf6be4dc9,52.89203771510253,0.9987974864224606
32,171,5243507.png,1,eeb14c0cc70d292b9b2e8cdb1f412c85004695665404bcd9e67456f03cffe49e,52.847457195083116,0.9987905091318078
32,172,5243623.png,0,04aeadc7b8dfb8388eb6bcf1a414d36dd45ebb73aadbc16b550ce54ff505f6a4,55.33371806357472,0.9992660393908125
32,173,5243623.png,1,4eaf8de49663c261fd03615a39412071dfac42f6160ea1263b0dd92dbc3f79af,55.407835741417166,0.9992651115450643
32,174,5243630.png,0,8c6dc456942a81d01edb8e694a13e0aaa2ba2581a5c14c9d72d523663e2632c1,56.022616602392304,0.999112085613345
32,175,5243630.png,1,f0a6ac74d84e4fe27b773494d524df1284ad6d82a09585ed12e6e7f2a7bfcb73,56.15088757132331,0.9991740835502637
32,176,5243659.png,0,1ff30bc271fbabbcde5f457aaae993ff2760f7beb65205ab4080a8327dd7b023,52.32649331281643,0.9983230568179634
32,177,5243659.png,1,a1e6e5f0ff24972a5f187da0670d377732418bf947f2ceae7f10e91599e3ed46,52.44484550436429,0.99840185526437
32,178,5243661.png,0,cbfab41a841a96c6fa05a37552704376bcb7038ed736396f5c0c135a7ab60b46,51.75143587613402,0.998570317605379
32,179,5243661.png,1,31565563fcae70c445c342cd84d1ced1ec9fa7e12d2cfd819416e889eecd81ba,51.81863603862681,0.998629456245471
32,180,5243786.png,0,fc953cd46ba58b5b3578fe3d9b0d1dc2879ebfbffa43f56916d7d8a4c3963a14,54.023465363240206,0.998629167289185
32,181,5243786.png,1,4a5d5f1b497ebe6483a178081e5e174924d48f3bd64b2f3dcdcfcd387ceaa4d5,53.966022787776154,0.9985464232464273
32,182,5243979.png,0,923bf9e943866e17759d889a5e3eff852ed07c156c523e3c91b03bac0b5e0346,53.49363348140868,0.9982780420571901
32,183,5243979.png,1,a9a75b64ec04dd72ff4cca4a7398cf72f53e6e69b02b6d3111e47579bfb21759,53.43751779411333,0.9982566097210883
32,184,5243980.png,0,469350c10f145c72ae07370d9da9531442fca3702e05af5958f5cfb510ae3c2b,56.098798540547065,0.9992307515064603
32,185,5243980.png,1,919e78586bb34227097f9c1cfb5acf3e251d5e00e3fda51861d2866aba1ba631,56.2066217672067,0.9992576015718181
32,186,5243987.png,0,7b0b86bfe9dbf69b035173f798b6a24d8773509cf1b868341289a24309a3d702,55.56440959681102,0.9992120141649147
32,187,5243987.png,1,20482c37ec86c7504257b1ed85091a914114db73d5eaf45481c0b158c40dff06,55.486933979863586,0.9992182742922114
32,188,5244225.png,0,ad373ecf2b4775c3e7805f3d56fffc37d335d51750ba9011475cb6d5bab1f4b0,53.38526468413494,0.9979646410264381
32,189,5244225.png,1,b709b5e1f6b30218b9df19f9d9e363d299461c5ade9b1cce8b74410f2d4a30f5,53.31047436534898,0.9978946053475232
32,190,5244243.png,0,ae5557a72c3fcf790ce405d4c7034b83149eb1943b43cf22803671f77218324f,57.959616885617145,0.999542723105959
32,191,5244243.png,1,e35898da08079b5150228184f64e336f43db760740d512674a97138287409a34,57.67399085285122,0.999482043052696
32,192,5244420.png,0,a5957080b055275414938f0762ac81c983a5cc4bbf6e7b2ae3e069122d5450cf,53.08343442855336,0.9988209076602009
32,193,5244420.png,1,26ba1b2d328c4de528ebb6f867d840daeff5c6d7a598cf8ba9b4d0fc1797778b,53.1314259443971,0.9988264912481756
32,194,5244484.png,0,514e64d4a0c9e78851bb4fc0b14bfe21c73489cdbb30232a059dd8e0fb3b9079,57.53891441037019,0.9994391420444243
32,195,5244484.png,1,5e5c84bcac984a9e0cecf3b85202901b2a5db2751ca47723209d20b69481d51f,57.852073951807164,0.9995015214114598
32,196,5244485.png,0,dcc8353b5a696bcf5c05fe7122d70432997576466e27e0dea35eaea5b6557963,52.626270657265295,0.9977009057563206
32,197,5244485.png,1,71b6d996332a70f136e2effe9200fa3288897fdf7140b734065369d0f0a91e7d,52.56511826174635,0.997636394922193
32,198,5244492.png,0,62b90f722fec5ce864a87b34bd50e3211905b78394be8a24a4bc93c1b320574d,55.59679538537874,0.9991219781803325
32,199,5244492.png,1,64d5c0f0fec815d965a4871925c01f862922b1b682929853040ad379080a7053,55.50735071536165,0.9990892065207774
