row_id,base_pair_index,image_filename,payload_index,payload_fingerprint,condition,classical_ber,cnn_ber,cnn_mean_probability,cnn_mean_confidence
632,158,5242841.png,0,d08a605259eb9169862365e084300e174a034f5541304f26ecb90a4ba744a954,clean,0.0390625,0.0,0.5011005997657776,0.8679429888725281
633,158,5242841.png,0,d08a605259eb9169862365e084300e174a034f5541304f26ecb90a4ba744a954,resize75,0.2109375,0.1640625,0.5254678726196289,0.7629572153091431
634,158,5242841.png,0,d08a605259eb9169862365e084300e174a034f5541304f26ecb90a4ba744a954,resize50,0.1953125,0.15625,0.5092804431915283,0.7772923707962036
635,158,5242841.png,0,d08a605259eb9169862365e084300e174a034f5541304f26ecb90a4ba744a954,resize25,0.4609375,0.46875,0.40504342317581177,0.7150528430938721
636,159,5242841.png,1,ed8fda2930dec36463466a1a45b5d45144e257849d28959000423a9883dcd172,clean,0.0390625,0.0,0.5659219026565552,0.8752647042274475
637,159,5242841.png,1,ed8fda2930dec36463466a1a45b5d45144e257849d28959000423a9883dcd172,resize75,0.171875,0.1171875,0.5504955053329468,0.7885918021202087
638,159,5242841.png,1,ed8fda2930dec36463466a1a45b5d45144e257849d28959000423a9883dcd172,resize50,0.1484375,0.1328125,0.5458195209503174,0.7528655529022217
639,159,5242841.png,1,ed8fda2930dec36463466a1a45b5d45144e257849d28959000423a9883dcd172,resize25,0.5390625,0.5234375,0.40574151277542114,0.7165419459342957
640,160,5242881.png,0,b434c4517479da82add8a7761bce07b740b936002f00aea145d4a0317c55aae7,clean,0.2734375,0.0,0.5441504716873169,0.8565215468406677
641,160,5242881.png,0,b434c4517479da82add8a7761bce07b740b936002f00aea145d4a0317c55aae7,resize75,0.375,0.078125,0.5406564474105835,0.7652522325515747
642,160,5242881.png,0,b434c4517479da82add8a7761bce07b740b936002f00aea145d4a0317c55aae7,resize50,0.390625,0.1328125,0.4745056629180908,0.6992229223251343
643,160,5242881.png,0,b434c4517479da82add8a7761bce07b740b936002f00aea145d4a0317c55aae7,resize25,0.5234375,0.5390625,0.2500251233577728,0.762776255607605
644,161,5242881.png,1,870ca59d156fed227b9e660a1dc4c65d0955d69e57c1aaec583ea131112131c9,clean,0.21875,0.0,0.5498583912849426,0.8512359857559204
645,161,5242881.png,1,870ca59d156fed227b9e660a1dc4c65d0955d69e57c1aaec583ea131112131c9,resize75,0.328125,0.1015625,0.5088158845901489,0.7649904489517212
646,161,5242881.png,1,870ca59d156fed227b9e660a1dc4c65d0955d69e57c1aaec583ea131112131c9,resize50,0.34375,0.1328125,0.483430951833725,0.7365576028823853
647,161,5242881.png,1,870ca59d156fed227b9e660a1dc4c65d0955d69e57c1aaec583ea131112131c9,resize25,0.5234375,0.5078125,0.25197556614875793,0.7648068070411682
648,162,5243335.png,0,2308ff7d21ddf0408bf6496d207ddadba1a6495181d7d04d5fc4c22b09859861,clean,0.0,0.0,0.5594666004180908,0.8870151042938232
649,162,5243335.png,0,2308ff7d21ddf0408bf6496d207ddadba1a6495181d7d04d5fc4c22b09859861,resize75,0.125,0.125,0.5817035436630249,0.7602699398994446
650,162,5243335.png,0,2308ff7d21ddf0408bf6496d207ddadba1a6495181d7d04d5fc4c22b09859861,resize50,0.1328125,0.1328125,0.585788905620575,0.8103821873664856
651,162,5243335.png,0,2308ff7d21ddf0408bf6496d207ddadba1a6495181d7d04d5fc4c22b09859861,resize25,0.5234375,0.5234375,0.5674842596054077,0.6606686115264893
652,163,5243335.png,1,f3573201137e2e75fc65fac51ed4c951b49dd83ee8968a7f4c56623321fa4473,clean,0.0,0.0,0.5259032249450684,0.8805744647979736
653,163,5243335.png,1,f3573201137e2e75fc65fac51ed4c951b49dd83ee8968a7f4c56623321fa4473,resize75,0.1171875,0.1328125,0.573192834854126,0.7614529728889465
654,163,5243335.png,1,f3573201137e2e75fc65fac51ed4c951b49dd83ee8968a7f4c56623321fa4473,resize50,0.125,0.125,0.5642751455307007,0.8162429928779602
655,163,5243335.png,1,f3573201137e2e75fc65fac51ed4c951b49dd83ee8968a7f4c56623321fa4473,resize25,0.5625,0.59375,0.5658217668533325,0.6626051664352417
656,164,5243336.png,0,d403db1e9d97855c7b6599d92565805af2e121ff93dd2183c5242f7bb87b54a8,clean,0.0,0.0,0.5694578289985657,0.8828994631767273
657,164,5243336.png,0,d403db1e9d97855c7b6599d92565805af2e121ff93dd2183c5242f7bb87b54a8,resize75,0.1640625,0.15625,0.5699259042739868,0.7777644991874695
658,164,5243336.png,0,d403db1e9d97855c7b6599d92565805af2e121ff93dd2183c5242f7bb87b54a8,resize50,0.1953125,0.2265625,0.5904088020324707,0.7412970066070557
659,164,5243336.png,0,d403db1e9d97855c7b6599d92565805af2e121ff93dd2183c5242f7bb87b54a8,resize25,0.4765625,0.5,0.5490752458572388,0.6706277132034302
660,165,5243336.png,1,e0d696c1fcc4b5b226b71bb1e4a01165f0a2fc72f27223f473b7ea233735c04a,clean,0.0,0.0,0.5589281320571899,0.8849297165870667
661,165,5243336.png,1,e0d696c1fcc4b5b226b71bb1e4a01165f0a2fc72f27223f473b7ea233735c04a,resize75,0.1640625,0.1640625,0.590428352355957,0.7599910497665405
662,165,5243336.png,1,e0d696c1fcc4b5b226b71bb1e4a01165f0a2fc72f27223f473b7ea233735c04a,resize50,0.1875,0.21875,0.5886688828468323,0.7461729049682617
663,165,5243336.png,1,e0d696c1fcc4b5b226b71bb1e4a01165f0a2fc72f27223f473b7ea233735c04a,resize25,0.5625,0.5234375,0.5483342409133911,0.6691458225250244
664,166,5243340.png,0,e35470e4b03712a71d5e672470f07793c98a652fe374a8e146ee4593da09cd14,clean,0.0,0.0,0.5072048902511597,0.8825985193252563
665,166,5243340.png,0,e35470e4b03712a71d5e672470f07793c98a652fe374a8e146ee4593da09cd14,resize75,0.09375,0.09375,0.5154192447662354,0.8030716180801392
666,166,5243340.png,0,e35470e4b03712a71d5e672470f07793c98a652fe374a8e146ee4593da09cd14,resize50,0.125,0.140625,0.5295803546905518,0.8036936521530151
667,166,5243340.png,0,e35470e4b03712a71d5e672470f07793c98a652fe374a8e146ee4593da09cd14,resize25,0.4609375,0.46875,0.4594267010688782,0.7113184332847595
668,167,5243340.png,1,1cbf8d9a9929b6fb74f34a04634219af7c33bafbb4859a2e7fd710c446bf398c,clean,0.0,0.0,0.4919455051422119,0.8791736960411072
669,167,5243340.png,1,1cbf8d9a9929b6fb74f34a04634219af7c33bafbb4859a2e7fd710c446bf398c,resize75,0.1015625,0.125,0.530781626701355,0.8057196140289307
670,167,5243340.png,1,1cbf8d9a9929b6fb74f34a04634219af7c33bafbb4859a2e7fd710c446bf398c,resize50,0.0859375,0.1328125,0.5652627348899841,0.8069568872451782
671,167,5243340.png,1,1cbf8d9a9929b6fb74f34a04634219af7c33bafbb4859a2e7fd710c446bf398c,resize25,0.484375,0.4765625,0.4594267010688782,0.7113184332847595
672,168,5243341.png,0,e3226fe35c55b7bb0288f6ca010b96e513886f6555ac3e20e5e7f1a1441f5f2b,clean,0.0,0.0,0.5341031551361084,0.8765495419502258
673,168,5243341.png,0,e3226fe35c55b7bb0288f6ca010b96e513886f6555ac3e20e5e7f1a1441f5f2b,resize75,0.140625,0.1171875,0.544671356678009,0.8167079091072083
674,168,5243341.png,0,e3226fe35c55b7bb0288f6ca010b96e513886f6555ac3e20e5e7f1a1441f5f2b,resize50,0.140625,0.140625,0.575021505355835,0.7995929718017578
675,168,5243341.png,0,e3226fe35c55b7bb0288f6ca010b96e513886f6555ac3e20e5e7f1a1441f5f2b,resize25,0.515625,0.515625,0.4726431965827942,0.7531245946884155
676,169,5243341.png,1,8ac054b6b4d258b5f35e3bab73be23acfef129b76ed1318d8df92739dd9d8dc2,clean,0.0,0.0,0.5237929821014404,0.8813115954399109
677,169,5243341.png,1,8ac054b6b4d258b5f35e3bab73be23acfef129b76ed1318d8df92739dd9d8dc2,resize75,0.1171875,0.09375,0.5068377256393433,0.8208988904953003
678,169,5243341.png,1,8ac054b6b4d258b5f35e3bab73be23acfef129b76ed1318d8df92739dd9d8dc2,resize50,0.125,0.125,0.5452232956886292,0.8074265718460083
679,169,5243341.png,1,8ac054b6b4d258b5f35e3bab73be23acfef129b76ed1318d8df92739dd9d8dc2,resize25,0.4765625,0.4921875,0.47327303886413574,0.7504856586456299
680,170,5243507.png,0,bd5f75a6500730a8734b291146b7e6b880de3db48cf11823ecee20cbf6be4dc9,clean,0.0390625,0.0,0.49728673696517944,0.8614255785942078
681,170,5243507.png,0,bd5f75a6500730a8734b291146b7e6b880de3db48cf11823ecee20cbf6be4dc9,resize75,0.1796875,0.1640625,0.5208686590194702,0.7535917162895203
682,170,5243507.png,0,bd5f75a6500730a8734b291146b7e6b880de3db48cf11823ecee20cbf6be4dc9,resize50,0.203125,0.2109375,0.5370504260063171,0.7765238881111145
683,170,5243507.png,0,bd5f75a6500730a8734b291146b7e6b880de3db48cf11823ecee20cbf6be4dc9,resize25,0.5,0.4765625,0.4288295805454254,0.6497808694839478
684,171,5243507.png,1,eeb14c0cc70d292b9b2e8cdb1f412c85004695665404bcd9e67456f03cffe49e,clean,0.046875,0.0,0.5713621377944946,0.8570570945739746
685,171,5243507.png,1,eeb14c0cc70d292b9b2e8cdb1f412c85004695665404bcd9e67456f03cffe49e,resize75,0.1875,0.15625,0.5862493515014648,0.775017261505127
686,171,5243507.png,1,eeb14c0cc70d292b9b2e8cdb1f412c85004695665404bcd9e67456f03cffe49e,resize50,0.21875,0.2265625,0.5900722742080688,0.7685112953186035
687,171,5243507.png,1,eeb14c0cc70d292b9b2e8cdb1f412c85004695665404bcd9e67456f03cffe49e,resize25,0.5703125,0.53125,0.43219414353370667,0.6479727029800415
688,172,5243623.png,0,04aeadc7b8dfb8388eb6bcf1a414d36dd45ebb73aadbc16b550ce54ff505f6a4,clean,0.0078125,0.0,0.5526562333106995,0.8794366717338562
689,172,5243623.png,0,04aeadc7b8dfb8388eb6bcf1a414d36dd45ebb73aadbc16b550ce54ff505f6a4,resize75,0.140625,0.1328125,0.5804919600486755,0.7901334762573242
690,172,5243623.png,0,04aeadc7b8dfb8388eb6bcf1a414d36dd45ebb73aadbc16b550ce54ff505f6a4,resize50,0.15625,0.1640625,0.5800054669380188,0.7764288187026978
691,172,5243623.png,0,04aeadc7b8dfb8388eb6bcf1a414d36dd45ebb73aadbc16b550ce54ff505f6a4,resize25,0.5390625,0.5078125,0.41243696212768555,0.708735466003418
692,173,5243623.png,1,4eaf8de49663c261fd03615a39412071dfac42f6160ea1263b0dd92dbc3f79af,clean,0.0078125,0.0,0.5256879925727844,0.8799573183059692
693,173,5243623.png,1,4eaf8de49663c261fd03615a39412071dfac42f6160ea1263b0dd92dbc3f79af,resize75,0.1484375,0.1171875,0.547288715839386,0.8106019496917725
694,173,5243623.png,1,4eaf8de49663c261fd03615a39412071dfac42f6160ea1263b0dd92dbc3f79af,resize50,0.1484375,0.15625,0.5455574989318848,0.7957847118377686
695,173,5243623.png,1,4eaf8de49663c261fd03615a39412071dfac42f6160ea1263b0dd92dbc3f79af,resize25,0.5234375,0.5234375,0.41224175691604614,0.7036933302879333
696,174,5243630.png,0,8c6dc456942a81d01edb8e694a13e0aaa2ba2581a5c14c9d72d523663e2632c1,clean,0.0,0.0,0.5560818910598755,0.8910174369812012
697,174,5243630.png,0,8c6dc456942a81d01edb8e694a13e0aaa2ba2581a5c14c9d72d523663e2632c1,resize75,0.1640625,0.0703125,0.5321849584579468,0.8007888793945312
698,174,5243630.png,0,8c6dc456942a81d01edb8e694a13e0aaa2ba2581a5c14c9d72d523663e2632c1,resize50,0.15625,0.09375,0.5583396553993225,0.8031741380691528
699,174,5243630.png,0,8c6dc456942a81d01edb8e694a13e0aaa2ba2581a5c14c9d72d523663e2632c1,resize25,0.515625,0.5625,0.31755679845809937,0.7618545293807983
700,175,5243630.png,1,f0a6ac74d84e4fe27b773494d524df1284ad6d82a09585ed12e6e7f2a7bfcb73,clean,0.0,0.0,0.5373004674911499,0.8816764950752258
701,175,5243630.png,1,f0a6ac74d84e4fe27b773494d524df1284ad6d82a09585ed12e6e7f2a7bfcb73,resize75,0.15625,0.0625,0.5312777757644653,0.8239285945892334
702,175,5243630.png,1,f0a6ac74d84e4fe27b773494d524df1284ad6d82a09585ed12e6e7f2a7bfcb73,resize50,0.1484375,0.078125,0.5021173357963562,0.8210879564285278
703,175,5243630.png,1,f0a6ac74d84e4fe27b773494d524df1284ad6d82a09585ed12e6e7f2a7bfcb73,resize25,0.5,0.5078125,0.31789156794548035,0.7617431879043579
704,176,5243659.png,0,1ff30bc271fbabbcde5f457aaae993ff2760f7beb65205ab4080a8327dd7b023,clean,0.03125,0.0,0.5906916856765747,0.8930752277374268
705,176,5243659.png,0,1ff30bc271fbabbcde5f457aaae993ff2760f7beb65205ab4080a8327dd7b023,resize75,0.09375,0.0625,0.5997408032417297,0.8492550253868103
706,176,5243659.png,0,1ff30bc271fbabbcde5f457aaae993ff2760f7beb65205ab4080a8327dd7b023,resize50,0.0859375,0.0859375,0.5859959125518799,0.8321025371551514
707,176,5243659.png,0,1ff30bc271fbabbcde5f457aaae993ff2760f7beb65205ab4080a8327dd7b023,resize25,0.5703125,0.578125,0.33349278569221497,0.7097535133361816
708,177,5243659.png,1,a1e6e5f0ff24972a5f187da0670d377732418bf947f2ceae7f10e91599e3ed46,clean,0.046875,0.0,0.5292272567749023,0.8808852434158325
709,177,5243659.png,1,a1e6e5f0ff24972a5f187da0670d377732418bf947f2ceae7f10e91599e3ed46,resize75,0.125,0.078125,0.5208922624588013,0.8361142873764038
710,177,5243659.png,1,a1e6e5f0ff24972a5f187da0670d377732418bf947f2ceae7f10e91599e3ed46,resize50,0.09375,0.0703125,0.5376466512680054,0.8231227397918701
711,177,5243659.png,1,a1e6e5f0ff24972a5f187da0670d377732418bf947f2ceae7f10e91599e3ed46,resize25,0.546875,0.5703125,0.33359411358833313,0.7095507979393005
712,178,5243661.png,0,cbfab41a841a96c6fa05a37552704376bcb7038ed736396f5c0c135a7ab60b46,clean,0.0,0.0,0.4980272054672241,0.8748587965965271
713,178,5243661.png,0,cbfab41a841a96c6fa05a37552704376bcb7038ed736396f5c0c135a7ab60b46,resize75,0.046875,0.0625,0.5453066825866699,0.7996534109115601
714,178,5243661.png,0,cbfab41a841a96c6fa05a37552704376bcb7038ed736396f5c0c135a7ab60b46,resize50,0.0859375,0.078125,0.5226569175720215,0.7909751534461975
715,178,5243661.png,0,cbfab41a841a96c6fa05a37552704376bcb7038ed736396f5c0c135a7ab60b46,resize25,0.484375,0.5078125,0.3446260690689087,0.7121474146842957
716,179,5243661.png,1,31565563fcae70c445c342cd84d1ced1ec9fa7e12d2cfd819416e889eecd81ba,clean,0.0,0.0,0.39922380447387695,0.8631572723388672
717,179,5243661.png,1,31565563fcae70c445c342cd84d1ced1ec9fa7e12d2cfd819416e889eecd81ba,resize75,0.09375,0.1015625,0.4401589334011078,0.7883819937705994
718,179,5243661.png,1,31565563fcae70c445c342cd84d1ced1ec9fa7e12d2cfd819416e889eecd81ba,resize50,0.0625,0.0625,0.4284627437591553,0.7531296014785767
719,179,5243661.png,1,31565563fcae70c445c342cd84d1ced1ec9fa7e12d2cfd819416e889eecd81ba,resize25,0.3515625,0.40625,0.3456922173500061,0.7102572321891785
720,180,5243786.png,0,fc953cd46ba58b5b3578fe3d9b0d1dc2879ebfbffa43f56916d7d8a4c3963a14,clean,0.0,0.0,0.5198665857315063,0.8862998485565186
721,180,5243786.png,0,fc953cd46ba58b5b3578fe3d9b0d1dc2879ebfbffa43f56916d7d8a4c3963a14,resize75,0.1171875,0.0859375,0.5326217412948608,0.8275182843208313
722,180,5243786.png,0,fc953cd46ba58b5b3578fe3d9b0d1dc2879ebfbffa43f56916d7d8a4c3963a14,resize50,0.09375,0.046875,0.5081420540809631,0.8161073923110962
723,180,5243786.png,0,fc953cd46ba58b5b3578fe3d9b0d1dc2879ebfbffa43f56916d7d8a4c3963a14,resize25,0.4921875,0.5078125,0.44481658935546875,0.7009816765785217
724,181,5243786.png,1,4a5d5f1b497ebe6483a178081e5e174924d48f3bd64b2f3dcdcfcd387ceaa4d5,clean,0.0,0.0,0.6357355713844299,0.8995171785354614
725,181,5243786.png,1,4a5d5f1b497ebe6483a178081e5e174924d48f3bd64b2f3dcdcfcd387ceaa4d5,resize75,0.1953125,0.09375,0.6382569670677185,0.8291418552398682
726,181,5243786.png,1,4a5d5f1b497ebe6483a178081e5e174924d48f3bd64b2f3dcdcfcd387ceaa4d5,resize50,0.1640625,0.046875,0.6219397783279419,0.8446393609046936
727,181,5243786.png,1,4a5d5f1b497ebe6483a178081e5e174924d48f3bd64b2f3dcdcfcd387ceaa4d5,resize25,0.5078125,0.5078125,0.44517573714256287,0.70169997215271
728,182,5243979.png,0,923bf9e943866e17759d889a5e3eff852ed07c156c523e3c91b03bac0b5e0346,clean,0.0,0.0,0.5285230875015259,0.8870244026184082
729,182,5243979.png,0,923bf9e943866e17759d889a5e3eff852ed07c156c523e3c91b03bac0b5e0346,resize75,0.0859375,0.078125,0.5661707520484924,0.8029528856277466
730,182,5243979.png,0,923bf9e943866e17759d889a5e3eff852ed07c156c523e3c91b03bac0b5e0346,resize50,0.078125,0.0703125,0.5195088982582092,0.8167635798454285
731,182,5243979.png,0,923bf9e943866e17759d889a5e3eff852ed07c156c523e3c91b03bac0b5e0346,resize25,0.5234375,0.515625,0.43385249376296997,0.6521810293197632
732,183,5243979.png,1,a9a75b64ec04dd72ff4cca4a7398cf72f53e6e69b02b6d3111e47579bfb21759,clean,0.0,0.0,0.5781835913658142,0.8854259252548218
733,183,5243979.png,1,a9a75b64ec04dd72ff4cca4a7398cf72f53e6e69b02b6d3111e47579bfb21759,resize75,0.125,0.1328125,0.5976109504699707,0.7901878356933594
734,183,5243979.png,1,a9a75b64ec04dd72ff4cca4a7398cf72f53e6e69b02b6d3111e47579bfb21759,resize50,0.0859375,0.1015625,0.5849871039390564,0.8213417530059814
735,183,5243979.png,1,a9a75b64ec04dd72ff4cca4a7398cf72f53e6e69b02b6d3111e47579bfb21759,resize25,0.53125,0.5390625,0.4319344758987427,0.6560170650482178
736,184,5243980.png,0,469350c10f145c72ae07370d9da9531442fca3702e05af5958f5cfb510ae3c2b,clean,0.3125,0.0,0.5259873867034912,0.8433362245559692
737,184,5243980.png,0,469350c10f145c72ae07370d9da9531442fca3702e05af5958f5cfb510ae3c2b,resize75,0.390625,0.0625,0.5146178603172302,0.7637993097305298
738,184,5243980.png,0,469350c10f145c72ae07370d9da9531442fca3702e05af5958f5cfb510ae3c2b,resize50,0.3828125,0.078125,0.469794362783432,0.6754695177078247
739,184,5243980.png,0,469350c10f145c72ae07370d9da9531442fca3702e05af5958f5cfb510ae3c2b,resize25,0.515625,0.5,0.25711727142333984,0.7475889921188354
740,185,5243980.png,1,919e78586bb34227097f9c1cfb5acf3e251d5e00e3fda51861d2866aba1ba631,clean,0.28125,0.0,0.4817340075969696,0.8396828770637512
741,185,5243980.png,1,919e78586bb34227097f9c1cfb5acf3e251d5e00e3fda51861d2866aba1ba631,resize75,0.3125,0.046875,0.4878155589103699,0.7592647075653076
742,185,5243980.png,1,919e78586bb34227097f9c1cfb5acf3e251d5e00e3fda51861d2866aba1ba631,resize50,0.3203125,0.0703125,0.45038968324661255,0.686385989189148
743,185,5243980.png,1,919e78586bb34227097f9c1cfb5acf3e251d5e00e3fda51861d2866aba1ba631,resize25,0.4609375,0.46875,0.2582993805408478,0.750056266784668
744,186,5243987.png,0,7b0b86bfe9dbf69b035173f798b6a24d8773509cf1b868341289a24309a3d702,clean,0.2734375,0.0,0.5103185772895813,0.8424952030181885
745,186,5243987.png,0,7b0b86bfe9dbf69b035173f798b6a24d8773509cf1b868341289a24309a3d702,resize75,0.375,0.109375,0.49195414781570435,0.7631028890609741
746,186,5243987.png,0,7b0b86bfe9dbf69b035173f798b6a24d8773509cf1b868341289a24309a3d702,resize50,0.328125,0.078125,0.46144503355026245,0.6707077026367188
747,186,5243987.png,0,7b0b86bfe9dbf69b035173f798b6a24d8773509cf1b868341289a24309a3d702,resize25,0.484375,0.4609375,0.32696735858917236,0.7411363124847412
748,187,5243987.png,1,20482c37ec86c7504257b1ed85091a914114db73d5eaf45481c0b158c40dff06,clean,0.2890625,0.0,0.5352505445480347,0.8491153120994568
749,187,5243987.png,1,20482c37ec86c7504257b1ed85091a914114db73d5eaf45481c0b158c40dff06,resize75,0.3828125,0.0859375,0.5059895515441895,0.773518979549408
750,187,5243987.png,1,20482c37ec86c7504257b1ed85091a914114db73d5eaf45481c0b158c40dff06,resize50,0.34375,0.0703125,0.4811481833457947,0.6870466470718384
751,187,5243987.png,1,20482c37ec86c7504257b1ed85091a914114db73d5eaf45481c0b158c40dff06,resize25,0.53125,0.546875,0.32697397470474243,0.7413827776908875
752,188,5244225.png,0,ad373ecf2b4775c3e7805f3d56fffc37d335d51750ba9011475cb6d5bab1f4b0,clean,0.0,0.0,0.5204391479492188,0.8803632259368896
753,188,5244225.png,0,ad373ecf2b4775c3e7805f3d56fffc37d335d51750ba9011475cb6d5bab1f4b0,resize75,0.0859375,0.109375,0.5140467882156372,0.7868342399597168
754,188,5244225.png,0,ad373ecf2b4775c3e7805f3d56fffc37d335d51750ba9011475cb6d5bab1f4b0,resize50,0.1171875,0.125,0.5113855600357056,0.7889325618743896
755,188,5244225.png,0,ad373ecf2b4775c3e7805f3d56fffc37d335d51750ba9011475cb6d5bab1f4b0,resize25,0.5078125,0.5390625,0.4158055782318115,0.6959531307220459
756,189,5244225.png,1,b709b5e1f6b30218b9df19f9d9e363d299461c5ade9b1cce8b74410f2d4a30f5,clean,0.0,0.0,0.5706278085708618,0.8852111101150513
757,189,5244225.png,1,b709b5e1f6b30218b9df19f9d9e363d299461c5ade9b1cce8b74410f2d4a30f5,resize75,0.078125,0.1015625,0.5829569697380066,0.7988336682319641
758,189,5244225.png,1,b709b5e1f6b30218b9df19f9d9e363d299461c5ade9b1cce8b74410f2d4a30f5,resize50,0.125,0.109375,0.5757614374160767,0.7904469966888428
759,189,5244225.png,1,b709b5e1f6b30218b9df19f9d9e363d299461c5ade9b1cce8b74410f2d4a30f5,resize25,0.546875,0.53125,0.41707417368888855,0.6919506192207336
760,190,5244243.png,0,ae5557a72c3fcf790ce405d4c7034b83149eb1943b43cf22803671f77218324f,clean,0.2890625,0.0078125,0.46622568368911743,0.8132175803184509
761,190,5244243.png,0,ae5557a72c3fcf790ce405d4c7034b83149eb1943b43cf22803671f77218324f,resize75,0.4375,0.1171875,0.459164023399353,0.7086883783340454
762,190,5244243.png,0,ae5557a72c3fcf790ce405d4c7034b83149eb1943b43cf22803671f77218324f,resize50,0.4609375,0.1796875,0.4483463168144226,0.6607875823974609
763,190,5244243.png,0,ae5557a72c3fcf790ce405d4c7034b83149eb1943b43cf22803671f77218324f,resize25,0.515625,0.5234375,0.2766861021518707,0.7468758225440979
764,191,5244243.png,1,e35898da08079b5150228184f64e336f43db760740d512674a97138287409a34,clean,0.3203125,0.0,0.49418917298316956,0.8277808427810669
765,191,5244243.png,1,e35898da08079b5150228184f64e336f43db760740d512674a97138287409a34,resize75,0.453125,0.1015625,0.5159607529640198,0.7281796932220459
766,191,5244243.png,1,e35898da08079b5150228184f64e336f43db760740d512674a97138287409a34,resize50,0.4609375,0.1640625,0.4973087012767792,0.631607174873352
767,191,5244243.png,1,e35898da08079b5150228184f64e336f43db760740d512674a97138287409a34,resize25,0.53125,0.5,0.28153687715530396,0.7445602416992188
768,192,5244420.png,0,a5957080b055275414938f0762ac81c983a5cc4bbf6e7b2ae3e069122d5450cf,clean,0.0,0.0,0.5208853483200073,0.86149662733078
769,192,5244420.png,0,a5957080b055275414938f0762ac81c983a5cc4bbf6e7b2ae3e069122d5450cf,resize75,0.109375,0.1015625,0.5242134928703308,0.7632567882537842
770,192,5244420.png,0,a5957080b055275414938f0762ac81c983a5cc4bbf6e7b2ae3e069122d5450cf,resize50,0.15625,0.1796875,0.5543251633644104,0.7321863174438477
771,192,5244420.png,0,a5957080b055275414938f0762ac81c983a5cc4bbf6e7b2ae3e069122d5450cf,resize25,0.515625,0.4921875,0.46807214617729187,0.6951128244400024
772,193,5244420.png,1,26ba1b2d328c4de528ebb6f867d840daeff5c6d7a598cf8ba9b4d0fc1797778b,clean,0.0,0.0,0.5079991817474365,0.8579500913619995
773,193,5244420.png,1,26ba1b2d328c4de528ebb6f867d840daeff5c6d7a598cf8ba9b4d0fc1797778b,resize75,0.125,0.1171875,0.5460014343261719,0.7291905879974365
774,193,5244420.png,1,26ba1b2d328c4de528ebb6f867d840daeff5c6d7a598cf8ba9b4d0fc1797778b,resize50,0.171875,0.1796875,0.513927698135376,0.7136442065238953
775,193,5244420.png,1,26ba1b2d328c4de528ebb6f867d840daeff5c6d7a598cf8ba9b4d0fc1797778b,resize25,0.5625,0.5703125,0.4669725000858307,0.6971383094787598
776,194,5244484.png,0,514e64d4a0c9e78851bb4fc0b14bfe21c73489cdbb30232a059dd8e0fb3b9079,clean,0.234375,0.0,0.5482999086380005,0.8622793555259705
777,194,5244484.png,0,514e64d4a0c9e78851bb4fc0b14bfe21c73489cdbb30232a059dd8e0fb3b9079,resize75,0.34375,0.1328125,0.5600950121879578,0.7585339546203613
778,194,5244484.png,0,514e64d4a0c9e78851bb4fc0b14bfe21c73489cdbb30232a059dd8e0fb3b9079,resize50,0.359375,0.1484375,0.49824845790863037,0.7084441781044006
779,194,5244484.png,0,514e64d4a0c9e78851bb4fc0b14bfe21c73489cdbb30232a059dd8e0fb3b9079,resize25,0.5390625,0.5546875,0.3725076913833618,0.7320035099983215
780,195,5244484.png,1,5e5c84bcac984a9e0cecf3b85202901b2a5db2751ca47723209d20b69481d51f,clean,0.21875,0.0,0.5445910692214966,0.8501604795455933
781,195,5244484.png,1,5e5c84bcac984a9e0cecf3b85202901b2a5db2751ca47723209d20b69481d51f,resize75,0.3359375,0.125,0.498822420835495,0.7458266019821167
782,195,5244484.png,1,5e5c84bcac984a9e0cecf3b85202901b2a5db2751ca47723209d20b69481d51f,resize50,0.34375,0.1328125,0.481326699256897,0.7099525928497314
783,195,5244484.png,1,5e5c84bcac984a9e0cecf3b85202901b2a5db2751ca47723209d20b69481d51f,resize25,0.484375,0.484375,0.37345993518829346,0.7310804128646851
784,196,5244485.png,0,dcc8353b5a696bcf5c05fe7122d70432997576466e27e0dea35eaea5b6557963,clean,0.0,0.0,0.524347186088562,0.8672493696212769
785,196,5244485.png,0,dcc8353b5a696bcf5c05fe7122d70432997576466e27e0dea35eaea5b6557963,resize75,0.1328125,0.09375,0.516186535358429,0.7722231149673462
786,196,5244485.png,0,dcc8353b5a696bcf5c05fe7122d70432997576466e27e0dea35eaea5b6557963,resize50,0.1171875,0.09375,0.525799036026001,0.7754843831062317
787,196,5244485.png,0,dcc8353b5a696bcf5c05fe7122d70432997576466e27e0dea35eaea5b6557963,resize25,0.46875,0.4453125,0.4337785840034485,0.7050962448120117
788,197,5244485.png,1,71b6d996332a70f136e2effe9200fa3288897fdf7140b734065369d0f0a91e7d,clean,0.0,0.0,0.591383695602417,0.8768752813339233
789,197,5244485.png,1,71b6d996332a70f136e2effe9200fa3288897fdf7140b734065369d0f0a91e7d,resize75,0.125,0.0859375,0.5969066619873047,0.7844231724739075
790,197,5244485.png,1,71b6d996332a70f136e2effe9200fa3288897fdf7140b734065369d0f0a91e7d,resize50,0.15625,0.1015625,0.5881271362304688,0.7948998212814331
791,197,5244485.png,1,71b6d996332a70f136e2effe9200fa3288897fdf7140b734065369d0f0a91e7d,resize25,0.5,0.4765625,0.4339748024940491,0.7070125341415405
